person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_income_capped,loan_amnt_capped,income_band,age_band,loan_amount_band,interest_rate_band,default_flag,high_loan_to_income_flag,previous_default_flag,high_interest_flag,loan_grade_score,home_ownership_score,loan_to_income_score,interest_rate_score,previous_default_score,employment_length_score,credit_history_score,credit_risk_score,credit_risk_level,high_risk_borrower_flag,watchlist_flag,model_priority
25,38000,RENT,9.0,PERSONAL,E,15000,16.45,1,0.39,Y,3,38000.0,15000.0,30K-50K,18-25,10K-15K,16%-20%,1,1,1,1,5,3,4,4,4,0,1,21,Very High,1,1,Priority Review
25,36000,RENT,1.0,MEDICAL,D,15000,15.05,1,0.42,Y,2,36000.0,15000.0,30K-50K,18-25,10K-15K,12%-16%,1,1,1,0,4,3,4,2,4,2,2,21,Very High,1,1,Priority Review
25,36000,RENT,1.0,DEBTCONSOLIDATION,D,15000,15.05,1,0.42,Y,2,36000.0,15000.0,30K-50K,18-25,10K-15K,12%-16%,1,1,1,0,4,3,4,2,4,2,2,21,Very High,1,1,Priority Review
22,33996,RENT,1.0,EDUCATION,D,14900,15.37,1,0.44,Y,2,33996.0,14900.0,30K-50K,18-25,10K-15K,12%-16%,1,1,1,0,4,3,4,2,4,2,2,21,Very High,1,1,Priority Review
21,30000,RENT,1.0,VENTURE,D,14500,14.59,1,0.48,Y,2,30000.0,14500.0,<30K,18-25,10K-15K,12%-16%,1,1,1,0,4,3,4,2,4,2,2,21,Very High,1,1,Priority Review
25,36000,RENT,0.0,VENTURE,D,14500,14.54,1,0.4,Y,2,36000.0,14500.0,30K-50K,18-25,10K-15K,12%-16%,1,1,1,0,4,3,4,2,4,2,2,21,Very High,1,1,Priority Review
23,68000,RENT,1.0,PERSONAL,E,14400,17.99,1,0.21,Y,3,68000.0,14400.0,50K-75K,18-25,10K-15K,16%-20%,1,0,1,1,5,3,2,4,4,2,1,21,Very High,1,1,Priority Review
24,34320,RENT,5.0,MEDICAL,E,14400,16.82,1,0.42,Y,3,34320.0,14400.0,30K-50K,18-25,10K-15K,16%-20%,1,1,1,1,5,3,4,4,4,0,1,21,Very High,1,1,Priority Review
27,31200,OWN,0.0,MEDICAL,F,14000,18.09,1,0.45,Y,6,31200.0,14000.0,30K-50K,26-35,10K-15K,16%-20%,1,1,1,1,6,0,4,4,4,2,1,21,Very High,1,1,Priority Review
23,70550,RENT,0.0,MEDICAL,E,14000,17.51,1,0.17,Y,2,70550.0,14000.0,50K-75K,18-25,10K-15K,16%-20%,1,0,1,1,5,3,1,4,4,2,2,21,Very High,1,1,Priority Review
24,34000,RENT,0.0,VENTURE,D,14000,14.61,1,0.41,Y,2,34000.0,14000.0,30K-50K,18-25,10K-15K,12%-16%,1,1,1,0,4,3,4,2,4,2,2,21,Very High,1,1,Priority Review
22,40000,RENT,6.0,PERSONAL,D,13225,16.77,1,0.33,Y,2,40000.0,13225.0,30K-50K,18-25,10K-15K,16%-20%,1,1,1,1,4,3,4,4,4,0,2,21,Very High,1,1,Priority Review
31,36000,RENT,5.0,HOMEIMPROVEMENT,E,13000,20.3,1,0.36,Y,5,36000.0,13000.0,30K-50K,26-35,10K-15K,20%+,1,1,1,1,5,3,4,4,4,0,1,21,Very High,1,1,Priority Review
26,54000,RENT,3.0,HOMEIMPROVEMENT,E,13000,17.93,0,0.24,Y,2,54000.0,13000.0,50K-75K,26-35,10K-15K,16%-20%,0,0,1,1,5,3,2,4,4,1,2,21,Very High,1,1,Priority Review
23,46000,RENT,2.0,EDUCATION,F,12800,19.41,1,0.28,Y,3,46000.0,12800.0,30K-50K,18-25,10K-15K,16%-20%,1,0,1,1,6,3,2,4,4,1,1,21,Very High,1,1,Priority Review
24,29000,RENT,0.0,MEDICAL,D,12000,15.05,1,0.41,Y,2,29000.0,12000.0,<30K,18-25,10K-15K,12%-16%,1,1,1,0,4,3,4,2,4,2,2,21,Very High,1,1,Priority Review
22,20796,RENT,1.0,DEBTCONSOLIDATION,D,10775,15.37,1,0.52,Y,2,20796.0,10775.0,<30K,18-25,10K-15K,12%-16%,1,1,1,0,4,3,4,2,4,2,2,21,Very High,1,1,Priority Review
26,36000,RENT,7.0,VENTURE,E,10750,16.0,0,0.3,Y,4,36000.0,10750.0,30K-50K,26-35,10K-15K,12%-16%,0,1,1,1,5,3,4,4,4,0,1,21,Very High,1,1,Priority Review
24,24000,RENT,0.0,HOMEIMPROVEMENT,D,10750,15.2,1,0.45,Y,2,24000.0,10750.0,<30K,18-25,10K-15K,12%-16%,1,1,1,0,4,3,4,2,4,2,2,21,Very High,1,1,Priority Review
25,39204,RENT,3.0,PERSONAL,F,10500,18.535,0,0.27,Y,4,39204.0,10500.0,30K-50K,18-25,10K-15K,16%-20%,0,0,1,1,6,3,2,4,4,1,1,21,Very High,1,1,Priority Review
29,30000,RENT,3.0,VENTURE,E,10200,17.99,1,0.34,Y,10,30000.0,10200.0,<30K,26-35,10K-15K,16%-20%,1,1,1,1,5,3,4,4,4,1,0,21,Very High,1,1,Priority Review
32,22000,RENT,9.0,MEDICAL,E,10000,18.39,1,0.45,Y,6,22000.0,10000.0,<30K,26-35,5K-10K,16%-20%,1,1,1,1,5,3,4,4,4,0,1,21,Very High,1,1,Priority Review
22,45000,RENT,3.0,PERSONAL,E,10000,17.93,0,0.22,Y,2,45000.0,10000.0,30K-50K,18-25,5K-10K,16%-20%,0,0,1,1,5,3,2,4,4,1,2,21,Very High,1,1,Priority Review
23,26000,MORTGAGE,0.0,HOMEIMPROVEMENT,E,10000,16.82,1,0.38,Y,3,26000.0,10000.0,<30K,18-25,5K-10K,16%-20%,1,1,1,1,5,1,4,4,4,2,1,21,Very High,1,1,Priority Review
25,50000,RENT,4.0,EDUCATION,E,10000,16.82,0,0.2,Y,2,50000.0,10000.0,30K-50K,18-25,5K-10K,16%-20%,0,0,1,1,5,3,2,4,4,1,2,21,Very High,1,1,Priority Review
26,63000,RENT,1.0,VENTURE,E,10000,16.4,1,0.16,Y,2,63000.0,10000.0,50K-75K,26-35,5K-10K,16%-20%,1,0,1,1,5,3,1,4,4,2,2,21,Very High,1,1,Priority Review
28,25000,RENT,4.0,MEDICAL,D,9750,18.25,1,0.39,Y,6,25000.0,9750.0,<30K,26-35,5K-10K,16%-20%,1,1,1,1,4,3,4,4,4,1,1,21,Very High,1,1,Priority Review
31,20800,RENT,3.0,MEDICAL,D,9750,17.19,1,0.47,Y,6,20800.0,9750.0,<30K,26-35,5K-10K,16%-20%,1,1,1,1,4,3,4,4,4,1,1,21,Very High,1,1,Priority Review
23,54000,RENT,2.0,PERSONAL,F,9600,20.62,1,0.18,Y,2,54000.0,9600.0,50K-75K,18-25,5K-10K,20%+,1,0,1,1,6,3,1,4,4,1,2,21,Very High,1,1,Priority Review
22,34800,RENT,7.0,VENTURE,G,9600,19.16,1,0.28,Y,4,34800.0,9600.0,30K-50K,18-25,5K-10K,16%-20%,1,0,1,1,7,3,2,4,4,0,1,21,Very High,1,1,Priority Review
31,33276,RENT,2.0,MEDICAL,F,8400,18.43,1,0.25,Y,5,33276.0,8400.0,30K-50K,26-35,5K-10K,16%-20%,1,0,1,1,6,3,2,4,4,1,1,21,Very High,1,1,Priority Review
28,32376,RENT,2.0,DEBTCONSOLIDATION,F,8000,18.535,1,0.25,Y,7,32376.0,8000.0,30K-50K,26-35,5K-10K,16%-20%,1,0,1,1,6,3,2,4,4,1,1,21,Very High,1,1,Priority Review
23,32698,RENT,3.0,DEBTCONSOLIDATION,F,8000,18.43,1,0.24,Y,3,32698.0,8000.0,30K-50K,18-25,5K-10K,16%-20%,1,0,1,1,6,3,2,4,4,1,1,21,Very High,1,1,Priority Review
35,38760,RENT,2.0,MEDICAL,F,8000,18.09,1,0.21,Y,7,38760.0,8000.0,30K-50K,26-35,5K-10K,16%-20%,1,0,1,1,6,3,2,4,4,1,1,21,Very High,1,1,Priority Review
24,30000,RENT,3.0,MEDICAL,E,8000,16.82,0,0.27,Y,2,30000.0,8000.0,<30K,18-25,5K-10K,16%-20%,0,0,1,1,5,3,2,4,4,1,2,21,Very High,1,1,Priority Review
22,21000,RENT,7.0,EDUCATION,D,8000,16.77,1,0.38,Y,2,21000.0,8000.0,<30K,18-25,5K-10K,16%-20%,1,1,1,1,4,3,4,4,4,0,2,21,Very High,1,1,Priority Review
21,30000,RENT,3.0,VENTURE,E,8000,16.45,1,0.27,Y,2,30000.0,8000.0,<30K,18-25,5K-10K,16%-20%,1,0,1,1,5,3,2,4,4,1,2,21,Very High,1,1,Priority Review
22,19200,RENT,4.0,HOMEIMPROVEMENT,D,8000,16.29,1,0.42,Y,3,19200.0,8000.0,<30K,18-25,5K-10K,16%-20%,1,1,1,1,4,3,4,4,4,1,1,21,Very High,1,1,Priority Review
24,30500,RENT,2.0,EDUCATION,F,6800,21.74,1,0.22,Y,3,30500.0,6800.0,30K-50K,18-25,5K-10K,20%+,1,0,1,1,6,3,2,4,4,1,1,21,Very High,1,1,Priority Review
24,30500,RENT,2.0,PERSONAL,F,6800,21.74,1,0.22,Y,4,30500.0,6800.0,30K-50K,18-25,5K-10K,20%+,1,0,1,1,6,3,2,4,4,1,1,21,Very High,1,1,Priority Review
23,19200,RENT,1.0,MEDICAL,G,6200,19.82,1,0.32,N,3,19200.0,6200.0,<30K,18-25,5K-10K,16%-20%,1,1,0,1,7,3,4,4,0,2,1,21,Very High,1,1,Priority Review
22,30000,RENT,0.0,DEBTCONSOLIDATION,E,6000,19.39,1,0.2,Y,4,30000.0,6000.0,<30K,18-25,5K-10K,16%-20%,1,0,1,1,5,3,2,4,4,2,1,21,Very High,1,1,Priority Review
25,28800,RENT,1.0,VENTURE,E,6000,17.04,1,0.21,Y,4,28800.0,6000.0,<30K,18-25,5K-10K,16%-20%,1,0,1,1,5,3,2,4,4,2,1,21,Very High,1,1,Priority Review
22,14400,RENT,1.0,VENTURE,D,5600,14.59,1,0.39,Y,2,14400.0,5600.0,<30K,18-25,5K-10K,12%-16%,1,1,1,0,4,3,4,2,4,2,2,21,Very High,1,1,Priority Review
25,45996,RENT,2.0,DEBTCONSOLIDATION,G,5000,20.16,1,0.11,Y,4,45996.0,5000.0,30K-50K,18-25,<5K,20%+,1,0,1,1,7,3,1,4,4,1,1,21,Very High,1,1,Priority Review
23,29000,RENT,1.0,MEDICAL,F,5000,18.535,1,0.17,Y,3,29000.0,5000.0,<30K,18-25,<5K,16%-20%,1,0,1,1,6,3,1,4,4,2,1,21,Very High,1,1,Priority Review
21,10000,RENT,0.0,PERSONAL,D,5000,12.17,1,0.5,Y,2,10000.0,5000.0,<30K,18-25,<5K,12%-16%,1,1,1,0,4,3,4,2,4,2,2,21,Very High,1,1,Priority Review
22,19200,RENT,0.0,DEBTCONSOLIDATION,E,3000,16.82,1,0.16,Y,2,19200.0,3000.0,<30K,18-25,<5K,16%-20%,1,0,1,1,5,3,1,4,4,2,2,21,Very High,1,1,Priority Review
22,4800,RENT,1.0,PERSONAL,D,1800,14.84,1,0.38,Y,2,4800.0,1800.0,<30K,18-25,<5K,12%-16%,1,1,1,0,4,3,4,2,4,2,2,21,Very High,1,1,Priority Review
31,73000,RENT,8.0,EDUCATION,E,35000,19.29,1,0.48,Y,10,73000.0,29800.0,50K-75K,26-35,25K+,16%-20%,1,1,1,1,5,3,4,4,4,0,0,20,Very High,1,1,Priority Review
34,77000,RENT,3.0,DEBTCONSOLIDATION,D,35000,18.25,1,0.45,Y,10,77000.0,29800.0,75K-100K,26-35,25K+,16%-20%,1,1,1,1,4,3,4,4,4,1,0,20,Very High,1,1,Priority Review
25,116000,MORTGAGE,0.0,EDUCATION,D,35000,17.58,0,0.3,Y,4,116000.0,29800.0,100K+,18-25,25K+,16%-20%,0,1,1,1,4,1,4,4,4,2,1,20,Very High,1,1,Priority Review
22,59000,RENT,123.0,PERSONAL,D,35000,16.02,1,0.59,Y,3,59000.0,29800.0,50K-75K,18-25,25K+,16%-20%,1,1,1,1,4,3,4,4,4,0,1,20,Very High,1,1,Priority Review
25,137000,RENT,9.0,PERSONAL,E,34800,16.77,0,0.25,Y,2,137000.0,29800.0,100K+,18-25,25K+,16%-20%,0,0,1,1,5,3,2,4,4,0,2,20,Very High,1,1,Priority Review
32,103000,MORTGAGE,0.0,EDUCATION,E,33000,18.64,1,0.32,Y,10,103000.0,29800.0,100K+,26-35,25K+,16%-20%,1,1,1,1,5,1,4,4,4,2,0,20,Very High,1,1,Priority Review
22,48000,RENT,1.0,EDUCATION,E,30000,18.39,1,0.63,N,2,48000.0,29800.0,30K-50K,18-25,25K+,16%-20%,1,1,0,1,5,3,4,4,0,2,2,20,Very High,1,1,Priority Review
30,100000,MORTGAGE,0.0,PERSONAL,D,30000,16.77,0,0.3,Y,6,100000.0,29800.0,75K-100K,26-35,25K+,16%-20%,0,1,1,1,4,1,4,4,4,2,1,20,Very High,1,1,Priority Review
24,83004,RENT,0.0,VENTURE,D,28000,15.99,1,0.34,Y,4,83004.0,28000.0,75K-100K,18-25,25K+,12%-16%,1,1,1,0,4,3,4,2,4,2,1,20,Very High,1,1,Priority Review
29,60000,MORTGAGE,13.0,DEBTCONSOLIDATION,G,25000,20.16,1,0.42,Y,9,60000.0,25000.0,50K-75K,26-35,15K-25K,20%+,1,1,1,1,7,1,4,4,4,0,0,20,Very High,1,1,Priority Review
28,69000,MORTGAGE,5.0,DEBTCONSOLIDATION,F,25000,19.41,1,0.36,Y,5,69000.0,25000.0,50K-75K,26-35,15K-25K,16%-20%,1,1,1,1,6,1,4,4,4,0,1,20,Very High,1,1,Priority Review
40,98004,RENT,4.0,DEBTCONSOLIDATION,F,25000,19.04,1,0.26,Y,16,98004.0,25000.0,75K-100K,36-45,15K-25K,16%-20%,1,0,1,1,6,3,2,4,4,1,0,20,Very High,1,1,Priority Review
28,65007,MORTGAGE,4.0,DEBTCONSOLIDATION,F,25000,18.62,1,0.38,Y,9,65007.0,25000.0,50K-75K,26-35,15K-25K,16%-20%,1,1,1,1,6,1,4,4,4,1,0,20,Very High,1,1,Priority Review
23,47000,RENT,1.0,VENTURE,E,25000,17.93,1,0.53,N,2,47000.0,25000.0,30K-50K,18-25,15K-25K,16%-20%,1,1,0,1,5,3,4,4,0,2,2,20,Very High,1,1,Priority Review
41,66504,RENT,5.0,EDUCATION,E,25000,17.56,1,0.38,Y,15,66504.0,25000.0,50K-75K,36-45,15K-25K,16%-20%,1,1,1,1,5,3,4,4,4,0,0,20,Very High,1,1,Priority Review
31,72250,OTHER,6.0,MEDICAL,F,25000,17.03,1,0.29,Y,5,72250.0,25000.0,50K-75K,26-35,15K-25K,16%-20%,1,0,1,1,6,3,2,4,4,0,1,20,Very High,1,1,Priority Review
25,94000,MORTGAGE,1.0,VENTURE,E,25000,16.82,1,0.27,Y,2,94000.0,25000.0,75K-100K,18-25,15K-25K,16%-20%,1,0,1,1,5,1,2,4,4,2,2,20,Very High,1,1,Priority Review
30,72000,RENT,5.0,VENTURE,D,25000,16.32,1,0.35,Y,5,72000.0,25000.0,50K-75K,26-35,15K-25K,16%-20%,1,1,1,1,4,3,4,4,4,0,1,20,Very High,1,1,Priority Review
31,86000,RENT,1.0,DEBTCONSOLIDATION,D,25000,16.0,1,0.29,Y,5,86000.0,25000.0,75K-100K,26-35,15K-25K,12%-16%,1,0,1,1,4,3,2,4,4,2,1,20,Very High,1,1,Priority Review
22,71000,RENT,1.0,EDUCATION,D,25000,15.95,1,0.35,Y,4,71000.0,25000.0,50K-75K,18-25,15K-25K,12%-16%,1,1,1,0,4,3,4,2,4,2,1,20,Very High,1,1,Priority Review
28,78000,RENT,0.0,PERSONAL,D,25000,15.31,1,0.32,Y,5,78000.0,25000.0,75K-100K,26-35,15K-25K,12%-16%,1,1,1,0,4,3,4,2,4,2,1,20,Very High,1,1,Priority Review
28,68000,MORTGAGE,12.0,MEDICAL,F,24500,18.3,1,0.31,Y,6,68000.0,24500.0,50K-75K,26-35,15K-25K,16%-20%,1,1,1,1,6,1,4,4,4,0,1,20,Very High,1,1,Priority Review
26,62900,OWN,4.0,MEDICAL,E,24250,16.82,1,0.33,Y,2,62900.0,24250.0,50K-75K,26-35,15K-25K,16%-20%,1,1,1,1,5,0,4,4,4,1,2,20,Very High,1,1,Priority Review
24,47000,RENT,3.0,PERSONAL,F,24000,17.8,1,0.51,N,2,47000.0,24000.0,30K-50K,18-25,15K-25K,16%-20%,1,1,0,1,6,3,4,4,0,1,2,20,Very High,1,1,Priority Review
23,79996,MORTGAGE,2.0,EDUCATION,E,24000,16.32,0,0.3,Y,3,79996.0,24000.0,75K-100K,18-25,15K-25K,16%-20%,0,1,1,1,5,1,4,4,4,1,1,20,Very High,1,1,Priority Review
31,69000,RENT,1.0,DEBTCONSOLIDATION,D,22000,13.67,1,0.32,Y,7,69000.0,22000.0,50K-75K,26-35,15K-25K,12%-16%,1,1,1,0,4,3,4,2,4,2,1,20,Very High,1,1,Priority Review
28,71250,RENT,2.0,PERSONAL,F,21000,18.535,1,0.29,Y,9,71250.0,21000.0,50K-75K,26-35,15K-25K,16%-20%,1,0,1,1,6,3,2,4,4,1,0,20,Very High,1,1,Priority Review
35,54000,RENT,0.0,PERSONAL,D,20500,14.61,1,0.38,Y,5,54000.0,20500.0,50K-75K,26-35,15K-25K,12%-16%,1,1,1,0,4,3,4,2,4,2,1,20,Very High,1,1,Priority Review
27,70800,MORTGAGE,0.0,EDUCATION,G,20000,21.21,1,0.28,Y,8,70800.0,20000.0,50K-75K,26-35,15K-25K,20%+,1,0,1,1,7,1,2,4,4,2,0,20,Very High,1,1,Priority Review
26,49000,RENT,0.0,HOMEIMPROVEMENT,F,20000,19.79,1,0.41,N,3,49000.0,20000.0,30K-50K,26-35,15K-25K,16%-20%,1,1,0,1,6,3,4,4,0,2,1,20,Very High,1,1,Priority Review
24,63000,MORTGAGE,8.0,PERSONAL,F,20000,19.13,0,0.32,Y,3,63000.0,20000.0,50K-75K,18-25,15K-25K,16%-20%,0,1,1,1,6,1,4,4,4,0,1,20,Very High,1,1,Priority Review
24,57000,MORTGAGE,8.0,MEDICAL,F,20000,19.13,1,0.35,Y,3,57000.0,20000.0,50K-75K,18-25,15K-25K,16%-20%,1,1,1,1,6,1,4,4,4,0,1,20,Very High,1,1,Priority Review
28,56000,RENT,0.0,MEDICAL,F,20000,18.62,1,0.36,N,7,56000.0,20000.0,50K-75K,26-35,15K-25K,16%-20%,1,1,0,1,6,3,4,4,0,2,1,20,Very High,1,1,Priority Review
30,69000,RENT,2.0,VENTURE,E,20000,17.14,1,0.29,Y,7,69000.0,20000.0,50K-75K,26-35,15K-25K,16%-20%,1,0,1,1,5,3,2,4,4,1,1,20,Very High,1,1,Priority Review
31,168000,RENT,1.0,VENTURE,E,20000,16.82,1,0.12,Y,7,168000.0,20000.0,100K+,26-35,15K-25K,16%-20%,1,0,1,1,5,3,1,4,4,2,1,20,Very High,1,1,Priority Review
23,75600,RENT,3.0,PERSONAL,E,20000,16.32,0,0.26,Y,3,75600.0,20000.0,75K-100K,18-25,15K-25K,16%-20%,0,0,1,1,5,3,2,4,4,1,1,20,Very High,1,1,Priority Review
25,54000,RENT,1.0,PERSONAL,D,20000,15.65,1,0.37,Y,3,54000.0,20000.0,50K-75K,18-25,15K-25K,12%-16%,1,1,1,0,4,3,4,2,4,2,1,20,Very High,1,1,Priority Review
37,42000,RENT,0.0,PERSONAL,E,20000,14.25,1,0.48,Y,17,42000.0,20000.0,30K-50K,36-45,15K-25K,12%-16%,1,1,1,0,5,3,4,2,4,2,0,20,Very High,1,1,Priority Review
25,46000,OWN,0.0,DEBTCONSOLIDATION,E,19750,16.7,1,0.43,Y,4,46000.0,19750.0,30K-50K,18-25,15K-25K,16%-20%,1,1,1,1,5,0,4,4,4,2,1,20,Very High,1,1,Priority Review
32,83300,RENT,0.0,MEDICAL,D,19600,17.19,1,0.2,Y,7,83300.0,19600.0,75K-100K,26-35,15K-25K,16%-20%,1,0,1,1,4,3,2,4,4,2,1,20,Very High,1,1,Priority Review
34,75500,RENT,0.0,EDUCATION,D,19200,16.77,1,0.25,Y,7,75500.0,19200.0,75K-100K,26-35,15K-25K,16%-20%,1,0,1,1,4,3,2,4,4,2,1,20,Very High,1,1,Priority Review
30,36432,RENT,1.0,EDUCATION,D,19000,15.21,1,0.52,Y,5,36432.0,19000.0,30K-50K,26-35,15K-25K,12%-16%,1,1,1,0,4,3,4,2,4,2,1,20,Very High,1,1,Priority Review
24,42000,MORTGAGE,3.0,PERSONAL,E,18250,16.82,1,0.43,Y,4,42000.0,18250.0,30K-50K,18-25,15K-25K,16%-20%,1,1,1,1,5,1,4,4,4,1,1,20,Very High,1,1,Priority Review
22,36996,RENT,2.0,PERSONAL,D,18250,14.61,1,0.49,Y,2,36996.0,18250.0,30K-50K,18-25,15K-25K,12%-16%,1,1,1,0,4,3,4,2,4,1,2,20,Very High,1,1,Priority Review
51,80000,RENT,3.0,HOMEIMPROVEMENT,F,18000,18.78,0,0.23,Y,20,80000.0,18000.0,75K-100K,46-60,15K-25K,16%-20%,0,0,1,1,6,3,2,4,4,1,0,20,Very High,1,1,Priority Review
29,74000,RENT,0.0,VENTURE,E,18000,17.04,1,0.24,Y,10,74000.0,18000.0,50K-75K,26-35,15K-25K,16%-20%,1,0,1,1,5,3,2,4,4,2,0,20,Very High,1,1,Priority Review
25,54400,RENT,10.0,MEDICAL,E,18000,16.0,1,0.28,Y,2,54400.0,18000.0,50K-75K,18-25,15K-25K,12%-16%,1,0,1,1,5,3,2,4,4,0,2,20,Very High,1,1,Priority Review
24,59000,RENT,1.0,HOMEIMPROVEMENT,D,18000,14.96,1,0.31,Y,4,59000.0,18000.0,50K-75K,18-25,15K-25K,12%-16%,1,1,1,0,4,3,4,2,4,2,1,20,Very High,1,1,Priority Review
25,32400,RENT,1.0,HOMEIMPROVEMENT,D,17500,15.95,1,0.54,Y,3,32400.0,17500.0,30K-50K,18-25,15K-25K,12%-16%,1,1,1,0,4,3,4,2,4,2,1,20,Very High,1,1,Priority Review
26,66300,RENT,0.0,MEDICAL,D,17000,16.77,1,0.22,Y,3,66300.0,17000.0,50K-75K,26-35,15K-25K,16%-20%,1,0,1,1,4,3,2,4,4,2,1,20,Very High,1,1,Priority Review
24,45000,RENT,4.0,EDUCATION,D,17000,14.96,1,0.38,Y,2,45000.0,17000.0,30K-50K,18-25,15K-25K,12%-16%,1,1,1,0,4,3,4,2,4,1,2,20,Very High,1,1,Priority Review
28,82000,RENT,12.0,VENTURE,G,16750,20.11,1,0.2,Y,10,82000.0,16750.0,75K-100K,26-35,15K-25K,20%+,1,0,1,1,7,3,2,4,4,0,0,20,Very High,1,1,Priority Review
33,54000,MORTGAGE,3.0,EDUCATION,F,16000,18.67,1,0.3,Y,10,54000.0,16000.0,50K-75K,26-35,15K-25K,16%-20%,1,1,1,1,6,1,4,4,4,1,0,20,Very High,1,1,Priority Review
26,88000,RENT,0.0,VENTURE,E,16000,17.88,1,0.18,Y,4,88000.0,16000.0,75K-100K,26-35,15K-25K,16%-20%,1,0,1,1,5,3,1,4,4,2,1,20,Very High,1,1,Priority Review
25,80500,RENT,3.0,PERSONAL,E,16000,16.45,0,0.2,Y,4,80500.0,16000.0,75K-100K,18-25,15K-25K,16%-20%,0,0,1,1,5,3,2,4,4,1,1,20,Very High,1,1,Priority Review
23,67000,MORTGAGE,1.0,EDUCATION,E,16000,16.32,0,0.24,Y,2,67000.0,16000.0,50K-75K,18-25,15K-25K,16%-20%,0,0,1,1,5,1,2,4,4,2,2,20,Very High,1,1,Priority Review
34,44000,RENT,0.0,EDUCATION,D,16000,13.24,1,0.36,Y,6,44000.0,16000.0,30K-50K,26-35,15K-25K,12%-16%,1,1,1,0,4,3,4,2,4,2,1,20,Very High,1,1,Priority Review
23,31200,RENT,0.0,MEDICAL,E,15250,17.93,1,0.49,N,2,31200.0,15250.0,30K-50K,18-25,15K-25K,16%-20%,1,1,0,1,5,3,4,4,0,2,2,20,Very High,1,1,Priority Review
24,36000,RENT,6.0,MEDICAL,E,15250,15.95,1,0.42,Y,2,36000.0,15250.0,30K-50K,18-25,15K-25K,12%-16%,1,1,1,0,5,3,4,2,4,0,2,20,Very High,1,1,Priority Review
32,50880,RENT,6.0,PERSONAL,F,15000,20.25,0,0.29,Y,5,50880.0,15000.0,50K-75K,26-35,10K-15K,20%+,0,0,1,1,6,3,2,4,4,0,1,20,Very High,1,1,Priority Review
24,37680,RENT,8.0,EDUCATION,G,15000,19.82,1,0.4,N,2,37680.0,15000.0,30K-50K,18-25,10K-15K,16%-20%,1,1,0,1,7,3,4,4,0,0,2,20,Very High,1,1,Priority Review
40,52000,RENT,2.0,EDUCATION,F,15000,18.62,1,0.29,Y,17,52000.0,15000.0,50K-75K,36-45,10K-15K,16%-20%,1,0,1,1,6,3,2,4,4,1,0,20,Very High,1,1,Priority Review
40,52000,RENT,2.0,EDUCATION,F,15000,18.62,1,0.29,Y,16,52000.0,15000.0,50K-75K,36-45,10K-15K,16%-20%,1,0,1,1,6,3,2,4,4,1,0,20,Very High,1,1,Priority Review
25,48000,RENT,9.0,PERSONAL,D,15000,17.49,1,0.31,Y,3,48000.0,15000.0,30K-50K,18-25,10K-15K,16%-20%,1,1,1,1,4,3,4,4,4,0,1,20,Very High,1,1,Priority Review
28,55000,RENT,3.0,HOMEIMPROVEMENT,E,15000,17.06,0,0.27,Y,5,55000.0,15000.0,50K-75K,26-35,10K-15K,16%-20%,0,0,1,1,5,3,2,4,4,1,1,20,Very High,1,1,Priority Review
42,60000,RENT,1.0,PERSONAL,E,15000,16.82,1,0.25,Y,15,60000.0,15000.0,50K-75K,36-45,10K-15K,16%-20%,1,0,1,1,5,3,2,4,4,2,0,20,Very High,1,1,Priority Review
32,44400,RENT,5.0,VENTURE,D,15000,16.49,1,0.34,Y,5,44400.0,15000.0,30K-50K,26-35,10K-15K,16%-20%,1,1,1,1,4,3,4,4,4,0,1,20,Very High,1,1,Priority Review
45,47000,RENT,13.0,MEDICAL,E,15000,16.4,1,0.32,Y,11,47000.0,15000.0,30K-50K,36-45,10K-15K,16%-20%,1,1,1,1,5,3,4,4,4,0,0,20,Very High,1,1,Priority Review
21,50000,RENT,0.0,HOMEIMPROVEMENT,D,15000,15.7,1,0.3,Y,3,50000.0,15000.0,30K-50K,18-25,10K-15K,12%-16%,1,1,1,0,4,3,4,2,4,2,1,20,Very High,1,1,Priority Review
28,50000,RENT,7.0,VENTURE,F,14000,19.04,0,0.28,Y,5,50000.0,14000.0,30K-50K,26-35,10K-15K,16%-20%,0,0,1,1,6,3,2,4,4,0,1,20,Very High,1,1,Priority Review
27,31200,OWN,0.0,HOMEIMPROVEMENT,F,14000,18.09,0,0.45,Y,9,31200.0,14000.0,30K-50K,26-35,10K-15K,16%-20%,0,1,1,1,6,0,4,4,4,2,0,20,Very High,1,1,Priority Review
23,83000,RENT,0.0,EDUCATION,E,14000,17.51,1,0.17,Y,4,83000.0,14000.0,75K-100K,18-25,10K-15K,16%-20%,1,0,1,1,5,3,1,4,4,2,1,20,Very High,1,1,Priority Review
24,34400,RENT,8.0,DEBTCONSOLIDATION,D,14000,16.0,1,0.41,Y,3,34400.0,14000.0,30K-50K,18-25,10K-15K,12%-16%,1,1,1,1,4,3,4,4,4,0,1,20,Very High,1,1,Priority Review
39,40800,RENT,4.0,MEDICAL,D,14000,16.0,1,0.34,Y,17,40800.0,14000.0,30K-50K,36-45,10K-15K,12%-16%,1,1,1,1,4,3,4,4,4,1,0,20,Very High,1,1,Priority Review
